"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId"
"2025-05-31 14:27:55",1748701675070,"www.akhilhanda.com/api/articles","GET","",-1,"x2fsp-1748701671465-d54b69719908","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"MongoDB connected successfully","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:55",1748701675070,"www.akhilhanda.com/api/articles","GET","",-1,"x2fsp-1748701671465-d54b69719908","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"MongoDB connected successfully","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:55",1748701675024,"www.akhilhanda.com/api/articles","GET","",-1,"frlm8-1748701671180-321f8febc1c8","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"Fetching articles...","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:55",1748701675024,"www.akhilhanda.com/api/articles","GET","",-1,"frlm8-1748701671180-321f8febc1c8","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"MongoDB connected successfully","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:55",1748701675024,"www.akhilhanda.com/api/articles","GET","",-1,"frlm8-1748701671180-321f8febc1c8","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"MongoDB connected successfully","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:54",1748701674958,"www.akhilhanda.com/api/thoughts","GET","",-1,"p5vdv-1748701671371-30babea71058","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/thoughts","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"MongoDB connected successfully","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:52",1748701672958,"www.akhilhanda.com/api/articles","GET","",-1,"x2fsp-1748701671465-d54b69719908","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"Attempting to connect to MongoDB...","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:52",1748701672918,"www.akhilhanda.com/api/articles","GET","",-1,"frlm8-1748701671180-321f8febc1c8","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"Attempting to connect to MongoDB...","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:51",1748701671958,"www.akhilhanda.com/api/auth/session","GET","",-1,"ctxvc-1748701671271-9f70bd6f4b98","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","warning","production","main","MISS","lambda","/api/auth/[...nextauth]","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"[next-auth][warn][DEBUG_ENABLED] 
https://next-auth.js.org/warnings#debug_enabled","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:51",1748701671497,"www.akhilhanda.com/api/articles","GET","",200,"x2fsp-1748701671465-d54b69719908","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",3543,"iad1",157,1024,"","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:51",1748701671377,"www.akhilhanda.com/api/thoughts","GET","",200,"p5vdv-1748701671371-30babea71058","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/thoughts","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",4620,"iad1",154,1024,"","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:51",1748701671289,"www.akhilhanda.com/api/auth/session","GET","",200,"ctxvc-1748701671271-9f70bd6f4b98","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/auth/[...nextauth]","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",139,"iad1",123,1024,"","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:27:51",1748701671219,"www.akhilhanda.com/api/articles","GET","",200,"frlm8-1748701671180-321f8febc1c8","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","info","production","main","MISS","lambda","/api/articles","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",3643,"iad1",160,1024,"","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:13:28",1748700808800,"www.akhilhanda.com/api/auth/session","GET","",-1,"pqlhg-1748700807813-022a0fe36437","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36","warning","production","main","MISS","lambda","/api/auth/[...nextauth]","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"[next-auth][warn][DEBUG_ENABLED] 
https://next-auth.js.org/warnings#debug_enabled","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:13:27",1748700807926,"www.akhilhanda.com/api/auth/session","GET","",200,"pqlhg-1748700807813-022a0fe36437","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36","info","production","main","MISS","lambda","/api/auth/[...nextauth]","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",196,"iad1",124,1024,"","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
"2025-05-31 14:13:26",1748700806700,"www.akhilhanda.com/article-content/dlgs-provisioning-the-illusion-of-comfort","GET","",-1,"xngm7-1748700800655-7745a12cd07a","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36","info","production","main","MISS","lambda","/article-content/[id]","www.akhilhanda.com","www.akhilhanda.com","dpl_FjZCGEbqjLPN9E9wr7bRxZMniF14",-1,"iad1",-1,-1,"Article content query result: {
  _id: new ObjectId('683a471822adb4c044a6ded9'),
  articleId: '683a470422adb4c044a6ded5',
  slug: 'dlgs-provisioning-the-illusion-of-comfort',
  htmlContent: '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>What the RBI&rsquo;s latest move really tells us about resilience</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">The first thing you provision for is uncertainty. Not risk.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">In May 2025, the RBI dropped a quiet bombshell: NBFCs <a href=""https://economictimes.indiatimes.com/industry/banking/finance/rbi-tightens-default-loss-guarantee-rule-nbfcs-to-exclude-cover-on-fintech-sourced-loans/articleshow/121420936.cms?from=mdr"" style=""text-decoration:none;""><u><span style=""color:#0000ff;"">are no longer permitted</span></u></a> to offset loan provisioning using Default Loss Guarantees (DLGs) provided by fintech partners &mdash; even when those DLGs are cash-backed, irrevocable, and fully compliant.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">At one level, this sounds like punishing prudence. After all, what&rsquo;s the point of a 5% default guarantee, backed by a liened FD, if you can&rsquo;t reduce your provision by that amount?</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">But once you step back and separate the regulatory architecture from spreadsheet logic, the move starts to make uncomfortable sense.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>Why We Got Addicted to DLGs</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">DLGs are clever. They allowed fintechs to stay asset-light while giving NBFCs the confidence to lend to high-risk categories &mdash; like subprime personal loans, MSMEs, and buy-now-pay-later customers. With a 5% DLG in place, NBFCs could reduce their expected loss, and some even used it to optimistically model net provisions. Overall it does help the ecosystem enlarge the perimeter of borrowers.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Everyone looked good:<br>- Fintechs grew volumes.<br>- NBFCs kept RoEs high.<br>- Investors loved the capital-light scaling.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">And then RBI stepped in and said:<br>&quot;Provision for the whole loss. DLGs don&apos;t count.&quot;</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">This Isn&rsquo;t About Math. It&rsquo;s About Posture.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Yes, the DLG is cash-backed.<br>Yes, it&rsquo;s enforceable.<br>Yes, it will probably pay out.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">But RBI is not interested in probabilities. It&rsquo;s interested in discipline.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Provisioning, in RBI&rsquo;s eyes, is not a prediction. It&rsquo;s a capital stance.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">It reflects how much stress the lender is prepared to hold on its own balance sheet, without help from outsiders &mdash; even reliable ones.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>A Case from the Field: MSME Lending</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Take a ₹1 lakh working capital loan to an MSME borrower sourced via a fintech.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">- At 61 days past due, internal models demand a 30% provision.<br>- The fintech has issued a DLG &mdash; 5%, backed by a fixed deposit.<br>- Earlier, NBFCs might provision only ₹25,000 net of DLG.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Now? RBI says: make it ₹30,000. Period.<br>Call the DLG later. Recognize it later. Book it as income when it&rsquo;s real &mdash; not when it&rsquo;s promised.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">You still get the ₹5,000, yes. But you&rsquo;re not allowed to believe in it until it arrives. So even when economic impact is zero, accounting will create a &ldquo;truer-picture&rdquo; of underlying operations.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">(Note: the provisions can be written-back if the account becomes regular again. Also if the account slips further to 90DPD, then both 100% provisioning and 5% DLG will be called upon &ndash; though there could be practical considerations to making the same in the same quarter)</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>Home Loan Insurance Tells the Same Story</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Think of it like this:<br>Banks offering home loans routinely insure against default. When a borrower misses, the bank files a claim.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">But the regulator doesn&rsquo;t allow the bank to reduce provisions just because it&rsquo;s insured.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">Why?<br>Because recoveries are not provisioning tools. They are outcomes.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">The RBI is saying:<br>&ldquo;Your buffers must stand alone. If someone helps you later &mdash; good. But don&apos;t lean on it upfront.&rdquo;</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>The Bigger Picture: RBI&rsquo;s Philosophy</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">This is not a swipe at fintechs or DLGs.<br>This is a call to lenders: don&rsquo;t outsource your balance sheet.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">DLGs are useful, even smart. But they are:<br>- Not capital<br>- Not collateral<br>- Not substitutes for provisioning</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">They are, at best, comforts.<br>But in financial systems, comfort is not resilience.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>The Real Risk in Delegated Risk</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">When NBFCs start pricing risk based on someone else&rsquo;s guarantee, two things happen:<br>1. They start underwriting what they wouldn&rsquo;t have, unhedged.<br>2. They start modeling RoE on shared courage &mdash; not solo exposure.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">It works well, until it doesn&rsquo;t.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">The RBI&rsquo;s Core Message: Carry Your Own Umbrella</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">There&rsquo;s an old saying in central banking:<br><em>&ldquo;In good times, you prepare for bad ones. In bad times, you find out who prepared.&rdquo;</em></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">With this move, the RBI is forcing NBFCs to own every loan they book. Fully. On day one. No offsets. No outsourcing.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">And honestly &mdash; that&rsquo;s how it should be.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><strong>Closing Thought</strong></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">If a credit institution must rely on external guarantees to justify lower provisions, it may be mistaking liquidity for resilience.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">The RBI&rsquo;s stance is clear: provision first, recover later.<br>And that distinction is what protects lenders &mdash; and the system &mdash; from the illusion of safety.</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">&nbsp;</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">&nbsp;</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">&nbsp;</p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt; line-height:115%; font-size:12pt;""><span style=""line-height:115%; font-size:11pt;"">Image brief:&nbsp;</span><strong><span style=""font-family:Times-Bold; color:#262626;"">Mackay Rays:</span></strong><span style=""font-family:Times-Roman; color:#262626;"">&nbsp;</span><span style=""font-family:Times-Roman; color:#262626;"">This illusion, created in 1957 by neuroscientist Donald M. MacKay, then at King&apos;s College London, shows that simple patterns of regular or repetitive stimuli, such as radial lines (called MacKay rays), can induce the perception of shimmering or illusory motion at right angles to those of the pattern. To see the illusion, look at the center of the circle and notice the peripheral shimmering.</span><span style=""font-family:Times-Roman; color:#262626;"">&nbsp;</span><span style=""font-family:Times-Roman; color:#545454;"">FROM &ldquo;TRAVERSING THE HIGHWIRE FROM POP TO OPTICAL,&rdquo; BY CHRISTOPHER W. TYLER, IN</span><span style=""font-family:Times-Roman; color:#545454;"">&nbsp;</span><em><span style=""font-family:Times-Italic; color:#545454;"">PLOS BIOLOGY</span></em><span style=""font-family:Times-Roman; color:#545454;"">, VOL. 3, NO. 4; APRIL 2005</span></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;""><img src=""https://myfiles.space/user_files/temporary/683ab68b8f0782.31192221/1748678283_dlgs-provisioning-rbi-article-30.05.25/1748678283_dlgs-provisioning-rbi-article-30.05.25-1.jpeg"" width=""800"" height=""533"" alt=""""></p>\n' +
    '<p style=""margin-top:0pt; margin-bottom:10pt;"">&nbsp;</p>\n',
  createdAt: 2025-05-31T00:02:32.328Z,
  updatedAt: 2025-05-31T11:44:43.524Z,
  __v: 0
}","prj_voaolPZWrgirFH5tK4tHvNJmdzOa","",""
